final_energy,mean_energy,max_energy,oscillation_count,oscillation_index,regression_count,c1_alerts,c2_rejections,final_energy_std,mean_energy_std,max_energy_std,oscillation_count_std,oscillation_index_std,regression_count_std,c1_alerts_std,c2_rejections_std,h_rate,lr,drift_freq,drift_label,ablation,n_seeds
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.01,2,double_drift,full,10
2.4690461377922018e+23,4.870868241598898e+21,2.4690461377922018e+23,1.0,0.0016666666666666666,551.8,0.0,0.0,1.0562021083400474e+23,2.1424580616242243e+21,1.0562021083400474e+23,0.0,2.168404344971009e-19,3.4292856398964493,0.0,0.0,0.1,0.05,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.05,2,double_drift,full,10
1.3425438934316259e+45,1.4377469580489532e+43,1.3425438934316259e+45,1.0,0.0016666666666666666,552.3,0.0,0.0,1.0049298515758168e+45,1.1459021253467473e+43,1.0049298515758168e+45,0.0,2.168404344971009e-19,4.026164427839479,0.0,0.0,0.1,0.1,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.1,2,double_drift,full,10
7.987095994589401e+85,5.058176189465916e+83,7.987095994589401e+85,1.0,0.0016666666666666666,545.0,0.0,0.0,1.0401311862043406e+86,6.97868826474242e+83,1.0401311862043406e+86,0.0,2.168404344971009e-19,4.8166378315169185,0.0,0.0,0.1,0.2,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.2,2,double_drift,full,10
3.1565534819335213e+123,1.530328850025958e+121,3.1565534819335213e+123,1.0,0.0016666666666666666,541.8,0.0,0.0,5.1406809955913857e+123,2.620099642548814e+121,5.1406809955913857e+123,0.0,2.168404344971009e-19,5.362835071116769,0.0,0.0,0.1,0.3,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.3,2,double_drift,full,10
6.793514440321515e+190,2.4078810687091682e+188,6.793514440321515e+190,1.0,0.0016666666666666666,538.8,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,5.5641710972974225,0.0,0.0,0.1,0.5,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.5,2,double_drift,full,10
6.494735832690759e+249,1.8923391888032355e+247,6.494735832690759e+249,1.0,0.0016666666666666666,537.7,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,5.550675634551167,0.0,0.0,0.1,0.7,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.7,2,double_drift,full,10
inf,inf,inf,1.0,0.0016666666666666666,513.1,0.0,0.0,,,,0.0,2.168404344971009e-19,1.445683229480096,0.0,0.0,0.1,1.0,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,1.0,2,double_drift,full,10
71882.02062568041,7357.94468654015,71882.21752771483,35.4,0.059,365.5,0.0,0.0,40836.0409019606,3926.1372987418104,40835.98311858538,12.289833196589774,0.020483055327649623,25.954768348031926,0.0,0.0,0.2,0.01,2,double_drift,none,10
42134.020517786084,38148.83710448193,42134.15581131492,262.6,0.4376666666666667,69.6,152.7,576.6,79138.98585149,73403.79137246922,79138.91704569836,15.396103403134184,0.02566017233855698,8.089499366462674,24.244793255460028,7.073895673530957,0.2,0.01,2,double_drift,full,10
2.108702133200185e+21,4.497931762067713e+19,2.1087021332003666e+21,1.4,0.0023333333333333335,522.7,0.0,0.0,2.569420572004293e+21,4.9894271816867275e+19,2.5694205720042406e+21,0.8,0.0013333333333333333,7.861933604400383,0.0,0.0,0.2,0.05,2,double_drift,none,10
42134.020517786084,38148.83710448193,42134.15581131492,262.6,0.4376666666666667,69.6,152.7,576.6,79138.98585149,73403.79137246922,79138.91704569836,15.396103403134184,0.02566017233855698,8.089499366462674,24.244793255460028,7.073895673530957,0.2,0.05,2,double_drift,full,10
1.5130003293244164e+41,1.6564750156438878e+39,1.5130003293244164e+41,1.0,0.0016666666666666666,524.3,0.0,0.0,2.7848495803677534e+41,2.708802477095378e+39,2.7848495803677534e+41,0.0,2.168404344971009e-19,6.403905058634146,0.0,0.0,0.2,0.1,2,double_drift,none,10
42134.020517786084,38148.83710448193,42134.15581131492,262.6,0.4376666666666667,69.6,152.7,576.6,79138.98585149,73403.79137246922,79138.91704569836,15.396103403134184,0.02566017233855698,8.089499366462674,24.244793255460028,7.073895673530957,0.2,0.1,2,double_drift,full,10
2.640289997112458e+78,1.5282281245181457e+76,2.640289997112458e+78,1.0,0.0016666666666666666,505.5,0.0,0.0,6.736455045850963e+78,3.656800853584564e+76,6.736455045850963e+78,0.0,2.168404344971009e-19,5.903388857258177,0.0,0.0,0.2,0.2,2,double_drift,none,10
42134.020517786084,38148.83710448193,42134.15581131492,262.6,0.4376666666666667,69.6,152.7,576.6,79138.98585149,73403.79137246922,79138.91704569836,15.396103403134184,0.02566017233855698,8.089499366462674,24.244793255460028,7.073895673530957,0.2,0.2,2,double_drift,full,10
5.288572032165003e+112,2.2114159445246805e+110,5.288572032165003e+112,1.0,0.0016666666666666666,497.9,0.0,0.0,1.4966336482736294e+113,6.093956450516753e+110,1.4966336482736294e+113,0.0,2.168404344971009e-19,8.466994744299774,0.0,0.0,0.2,0.3,2,double_drift,none,10
42134.020517786084,38148.83710448193,42134.15581131492,262.6,0.4376666666666667,69.6,152.7,576.6,79138.98585149,73403.79137246922,79138.91704569836,15.396103403134184,0.02566017233855698,8.089499366462674,24.244793255460028,7.073895673530957,0.2,0.3,2,double_drift,full,10
1.1674641458175746e+174,3.5153683508105393e+171,1.1674641458175746e+174,1.0,0.0016666666666666666,491.1,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,8.490583018850943,0.0,0.0,0.2,0.5,2,double_drift,none,10
42134.020517786084,38148.83710448193,42134.15581131492,262.6,0.4376666666666667,69.6,152.7,576.6,79138.98585149,73403.79137246922,79138.91704569836,15.396103403134184,0.02566017233855698,8.089499366462674,24.244793255460028,7.073895673530957,0.2,0.5,2,double_drift,full,10
5.219360561970999e+227,1.3310060277000099e+225,5.219360561970999e+227,1.0,0.0016666666666666666,489.0,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,8.330666239863412,0.0,0.0,0.2,0.7,2,double_drift,none,10
42134.020517786084,38148.83710448193,42134.15581131492,262.6,0.4376666666666667,69.6,152.7,576.6,79138.98585149,73403.79137246922,79138.91704569836,15.396103403134184,0.02566017233855698,8.089499366462674,24.244793255460028,7.073895673530957,0.2,0.7,2,double_drift,full,10
2.3893901110288653e+297,5.310094332412189e+294,2.3893901110288653e+297,1.0,0.0016666666666666666,487.2,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,9.83666610188635,0.0,0.0,0.2,1.0,2,double_drift,none,10
42134.020517786084,38148.83710448193,42134.15581131492,262.6,0.4376666666666667,69.6,152.7,576.6,79138.98585149,73403.79137246922,79138.91704569836,15.396103403134184,0.02566017233855698,8.089499366462674,24.244793255460028,7.073895673530957,0.2,1.0,2,double_drift,full,10
23078.335445264784,2834.226405137881,23081.237521540366,43.0,0.07166666666666667,322.0,0.0,0.0,10877.177060602391,1404.0511684046373,10877.662673429124,13.114877048604,0.021858128414340004,21.89977168830762,0.0,0.0,0.3,0.01,2,double_drift,none,10
3573.824328306401,2816.302141360474,3575.563367480851,257.1,0.4285,61.1,150.5,582.5,3727.211041229028,3076.87357917756,3727.7295506192518,7.475961476626267,0.012459935794377116,5.243090691567331,24.3608292141298,4.104875150354759,0.3,0.01,2,double_drift,full,10
6.193619625745586e+18,1.7148232069355014e+17,6.1936196260332e+18,1.8,0.003,495.0,0.0,0.0,5.322664451923741e+18,1.6143412064678378e+17,5.322664452229865e+18,1.32664991614216,0.0022110831935702666,7.402702209328699,0.0,0.0,0.3,0.05,2,double_drift,none,10
3573.824328306401,2816.302141360474,3575.563367480851,257.1,0.4285,61.1,150.5,582.5,3727.211041229028,3076.87357917756,3727.7295506192518,7.475961476626267,0.012459935794377116,5.243090691567331,24.3608292141298,4.104875150354759,0.3,0.05,2,double_drift,full,10
1.572484559453038e+36,2.4168308198910147e+34,1.572484559453038e+36,1.0,0.0016666666666666666,494.4,0.0,0.0,2.0812841608526256e+36,3.296351512665135e+34,2.0812841608526256e+36,0.0,2.168404344971009e-19,6.636264009214822,0.0,0.0,0.3,0.1,2,double_drift,none,10
3573.824328306401,2816.302141360474,3575.563367480851,257.1,0.4285,61.1,150.5,582.5,3727.211041229028,3076.87357917756,3727.7295506192518,7.475961476626267,0.012459935794377116,5.243090691567331,24.3608292141298,4.104875150354759,0.3,0.1,2,double_drift,full,10
8.870919663694061e+68,7.833308800786364e+66,8.870919663694061e+68,1.0,0.0016666666666666666,463.9,0.0,0.0,1.8714398978150587e+69,1.6572350598051237e+67,1.8714398978150587e+69,0.0,2.168404344971009e-19,7.7259303646874775,0.0,0.0,0.3,0.2,2,double_drift,none,10
3573.824328306401,2816.302141360474,3575.563367480851,257.1,0.4285,61.1,150.5,582.5,3727.211041229028,3076.87357917756,3727.7295506192518,7.475961476626267,0.012459935794377116,5.243090691567331,24.3608292141298,4.104875150354759,0.3,0.2,2,double_drift,full,10
1.5039572012649016e+99,1.0055027012760108e+97,1.5039572012649016e+99,1.0,0.0016666666666666666,452.0,0.0,0.0,3.9763554520540505e+99,2.6822340652748306e+97,3.9763554520540505e+99,0.0,2.168404344971009e-19,4.33589667773576,0.0,0.0,0.3,0.3,2,double_drift,none,10
3573.824328306401,2816.302141360474,3575.563367480851,257.1,0.4285,61.1,150.5,582.5,3727.211041229028,3076.87357917756,3727.7295506192518,7.475961476626267,0.012459935794377116,5.243090691567331,24.3608292141298,4.104875150354759,0.3,0.3,2,double_drift,full,10
1.931788134159988e+153,9.827651480658866e+150,1.931788134159988e+153,1.0,0.0016666666666666666,442.3,0.0,0.0,inf,2.907820739125398e+151,inf,0.0,2.168404344971009e-19,5.622277118748239,0.0,0.0,0.3,0.5,2,double_drift,none,10
3573.824328306401,2816.302141360474,3575.563367480851,257.1,0.4285,61.1,150.5,582.5,3727.211041229028,3076.87357917756,3727.7295506192518,7.475961476626267,0.012459935794377116,5.243090691567331,24.3608292141298,4.104875150354759,0.3,0.5,2,double_drift,full,10
4.0576985143624525e+200,1.8041481810501597e+198,4.0576985143624525e+200,1.0,0.0016666666666666666,438.7,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,5.292447448959697,0.0,0.0,0.3,0.7,2,double_drift,none,10
3573.824328306401,2816.302141360474,3575.563367480851,257.1,0.4285,61.1,150.5,582.5,3727.211041229028,3076.87357917756,3727.7295506192518,7.475961476626267,0.012459935794377116,5.243090691567331,24.3608292141298,4.104875150354759,0.3,0.7,2,double_drift,full,10
1.0708211971163006e+262,4.284505494117216e+259,1.0708211971163006e+262,1.0,0.0016666666666666666,435.6,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,5.6956123463592565,0.0,0.0,0.3,1.0,2,double_drift,none,10
3573.824328306401,2816.302141360474,3575.563367480851,257.1,0.4285,61.1,150.5,582.5,3727.211041229028,3076.87357917756,3727.7295506192518,7.475961476626267,0.012459935794377116,5.243090691567331,24.3608292141298,4.104875150354759,0.3,1.0,2,double_drift,full,10
9373.228586793712,1227.2364525821074,9374.411851969271,52.4,0.08733333333333333,269.4,0.0,0.0,8431.701165017981,996.4528872114553,8431.308569554341,16.590358645912392,0.027650597743187316,37.16503733349396,0.0,0.0,0.4,0.01,2,double_drift,none,10
3900.59277393965,3171.22231381416,3914.936292286185,258.5,0.43083333333333335,66.4,158.0,580.8,3783.661897030147,3266.417117296171,3797.9601929500122,11.438968484964018,0.019064947474940024,5.10294032886923,25.624207304812376,4.214261501141095,0.4,0.01,2,double_drift,full,10
1.2504877599972498e+17,3049098124060343.0,1.2504877600557235e+17,3.0,0.004999999999999999,467.6,0.0,0.0,2.3091537755039658e+17,5164591792424451.0,2.3091537754765536e+17,1.5491933384829668,0.0025819888974716113,16.396341055247664,0.0,0.0,0.4,0.05,2,double_drift,none,10
3900.59277393965,3171.22231381416,3914.936292286185,258.5,0.43083333333333335,66.4,158.0,580.8,3783.661897030147,3266.417117296171,3797.9601929500122,11.438968484964018,0.019064947474940024,5.10294032886923,25.624207304812376,4.214261501141095,0.4,0.05,2,double_drift,full,10
1.0802337550550344e+33,1.310001961288963e+31,1.0802337550550344e+33,1.2,0.002,479.5,0.0,0.0,2.4529828019164804e+33,2.7792782161838044e+31,2.4529828019164804e+33,0.6000000000000001,0.0009999999999999998,13.070960178961606,0.0,0.0,0.4,0.1,2,double_drift,none,10
3900.59277393965,3171.22231381416,3914.936292286185,258.5,0.43083333333333335,66.4,158.0,580.8,3783.661897030147,3266.417117296171,3797.9601929500122,11.438968484964018,0.019064947474940024,5.10294032886923,25.624207304812376,4.214261501141095,0.4,0.1,2,double_drift,full,10
7.800554624078271e+62,5.0634516949142024e+60,7.800554624078271e+62,1.2,0.002,432.0,0.0,0.0,1.9056294012286853e+63,1.1553226376819767e+61,1.9056294012286853e+63,0.6000000000000001,0.0009999999999999998,13.274034804836093,0.0,0.0,0.4,0.2,2,double_drift,none,10
3900.59277393965,3171.22231381416,3914.936292286185,258.5,0.43083333333333335,66.4,158.0,580.8,3783.661897030147,3266.417117296171,3797.9601929500122,11.438968484964018,0.019064947474940024,5.10294032886923,25.624207304812376,4.214261501141095,0.4,0.2,2,double_drift,full,10
2.1912608844222176e+90,1.0302919222962727e+88,2.1912608844222176e+90,1.2,0.002,413.1,0.0,0.0,5.478392449446426e+90,2.397128838285262e+88,5.478392449446426e+90,0.6000000000000001,0.0009999999999999998,13.765536676788159,0.0,0.0,0.4,0.3,2,double_drift,none,10
3900.59277393965,3171.22231381416,3914.936292286185,258.5,0.43083333333333335,66.4,158.0,580.8,3783.661897030147,3266.417117296171,3797.9601929500122,11.438968484964018,0.019064947474940024,5.10294032886923,25.624207304812376,4.214261501141095,0.4,0.3,2,double_drift,full,10
2.4689013181956313e+139,8.186217377014613e+136,2.4689013181956313e+139,1.2,0.002,399.1,0.0,0.0,6.447880781852344e+139,1.9916574297129718e+137,6.447880781852344e+139,0.6000000000000001,0.0009999999999999998,15.475464451834718,0.0,0.0,0.4,0.5,2,double_drift,none,10
3900.59277393965,3171.22231381416,3914.936292286185,258.5,0.43083333333333335,66.4,158.0,580.8,3783.661897030147,3266.417117296171,3797.9601929500122,11.438968484964018,0.019064947474940024,5.10294032886923,25.624207304812376,4.214261501141095,0.4,0.5,2,double_drift,full,10
1.9588179788317064e+182,5.369630359322961e+179,1.9588179788317064e+182,1.2,0.002,390.9,0.0,0.0,inf,inf,inf,0.6000000000000001,0.0009999999999999998,16.04026184324932,0.0,0.0,0.4,0.7,2,double_drift,none,10
3900.59277393965,3171.22231381416,3914.936292286185,258.5,0.43083333333333335,66.4,158.0,580.8,3783.661897030147,3266.417117296171,3797.9601929500122,11.438968484964018,0.019064947474940024,5.10294032886923,25.624207304812376,4.214261501141095,0.4,0.7,2,double_drift,full,10
9.94559336868897e+237,2.3144499723786712e+235,9.94559336868897e+237,1.0,0.0016666666666666666,386.6,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,15.913516267626084,0.0,0.0,0.4,1.0,2,double_drift,none,10
3900.59277393965,3171.22231381416,3914.936292286185,258.5,0.43083333333333335,66.4,158.0,580.8,3783.661897030147,3266.417117296171,3797.9601929500122,11.438968484964018,0.019064947474940024,5.10294032886923,25.624207304812376,4.214261501141095,0.4,1.0,2,double_drift,full,10
2154.9359709950895,354.38481718063935,2155.991104783632,83.6,0.13933333333333336,203.9,0.0,0.0,1130.7878273761128,183.80776097496533,1130.67811474362,19.412367192076292,0.032353945320127156,28.83210016630769,0.0,0.0,0.5,0.01,2,double_drift,none,10
1504.965296351907,1052.2063126003209,1517.3600146843837,250.3,0.4171666666666667,64.5,152.7,578.8,1226.1842716635254,844.7443705067997,1225.2807313424726,16.565325230734228,0.027608875384557047,10.716809226630843,23.207972767995056,5.74108003776293,0.5,0.01,2,double_drift,full,10
42559836435630.516,1526575568766.7563,42559837001312.39,3.2,0.005333333333333333,428.2,0.0,0.0,27535704981688.13,1144051407080.1052,27535704789042.63,3.1559467676119,0.005259911279353166,14.46236495183274,0.0,0.0,0.5,0.05,2,double_drift,none,10
1504.965296351907,1052.2063126003209,1517.3600146843837,250.3,0.4171666666666667,64.5,152.7,578.8,1226.1842716635254,844.7443705067997,1225.2807313424726,16.565325230734228,0.027608875384557047,10.716809226630843,23.207972767995056,5.74108003776293,0.5,0.05,2,double_drift,full,10
1.174119246833864e+26,2.2768992750065528e+24,1.1741192468338764e+26,1.8,0.003,444.6,0.0,0.0,1.0584720942828458e+26,2.147037994550112e+24,1.058472094282842e+26,1.32664991614216,0.0022110831935702666,10.855413396089528,0.0,0.0,0.5,0.1,2,double_drift,none,10
1504.965296351907,1052.2063126003209,1517.3600146843837,250.3,0.4171666666666667,64.5,152.7,578.8,1226.1842716635254,844.7443705067997,1225.2807313424726,16.565325230734228,0.027608875384557047,10.716809226630843,23.207972767995056,5.74108003776293,0.5,0.1,2,double_drift,full,10
1.9929883513414086e+49,2.1155042840554597e+47,1.9929883513414086e+49,1.0,0.0016666666666666666,399.9,0.0,0.0,2.4608884133101976e+49,2.731034756709339e+47,2.4608884133101976e+49,0.0,2.168404344971009e-19,8.34805366537614,0.0,0.0,0.5,0.2,2,double_drift,none,10
1504.965296351907,1052.2063126003209,1517.3600146843837,250.3,0.4171666666666667,64.5,152.7,578.8,1226.1842716635254,844.7443705067997,1225.2807313424726,16.565325230734228,0.027608875384557047,10.716809226630843,23.207972767995056,5.74108003776293,0.5,0.2,2,double_drift,full,10
4.496263206449013e+70,3.4536494297728284e+68,4.496263206449013e+70,1.2,0.002,367.3,0.0,0.0,6.464438023936552e+70,5.318022875714708e+68,6.464438023936552e+70,0.6000000000000001,0.0009999999999999998,7.746612162745725,0.0,0.0,0.5,0.3,2,double_drift,none,10
1504.965296351907,1052.2063126003209,1517.3600146843837,250.3,0.4171666666666667,64.5,152.7,578.8,1226.1842716635254,844.7443705067997,1225.2807313424726,16.565325230734228,0.027608875384557047,10.716809226630843,23.207972767995056,5.74108003776293,0.5,0.3,2,double_drift,full,10
6.438707687319478e+108,3.4017090493451745e+106,6.438707687319478e+108,1.2,0.002,344.9,0.0,0.0,1.085598297292658e+109,6.1231310999836474e+106,1.085598297292658e+109,0.6000000000000001,0.0009999999999999998,10.501904589168575,0.0,0.0,0.5,0.5,2,double_drift,none,10
1504.965296351907,1052.2063126003209,1517.3600146843837,250.3,0.4171666666666667,64.5,152.7,578.8,1226.1842716635254,844.7443705067997,1225.2807313424726,16.565325230734228,0.027608875384557047,10.716809226630843,23.207972767995056,5.74108003776293,0.5,0.5,2,double_drift,full,10
1.4637207205527028e+142,6.15362904171339e+139,1.4637207205527028e+142,1.2,0.002,335.3,0.0,0.0,2.672595128936585e+142,1.183291404576184e+140,2.672595128936585e+142,0.6000000000000001,0.0009999999999999998,8.832326986700616,0.0,0.0,0.5,0.7,2,double_drift,none,10
1504.965296351907,1052.2063126003209,1517.3600146843837,250.3,0.4171666666666667,64.5,152.7,578.8,1226.1842716635254,844.7443705067997,1225.2807313424726,16.565325230734228,0.027608875384557047,10.716809226630843,23.207972767995056,5.74108003776293,0.5,0.7,2,double_drift,full,10
2.876765267885059e+185,9.680418452245798e+182,2.876765267885059e+185,1.0,0.0016666666666666666,327.3,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,9.497894503520241,0.0,0.0,0.5,1.0,2,double_drift,none,10
1504.965296351907,1052.2063126003209,1517.3600146843837,250.3,0.4171666666666667,64.5,152.7,578.8,1226.1842716635254,844.7443705067997,1225.2807313424726,16.565325230734228,0.027608875384557047,10.716809226630843,23.207972767995056,5.74108003776293,0.5,1.0,2,double_drift,full,10
901.346435198082,174.33297282057015,901.9063312402068,105.2,0.1753333333333333,156.8,0.0,0.0,562.2946273876029,96.75421384878612,561.9535231081419,26.913936910084335,0.04485656151680723,25.810075552001006,0.0,0.0,0.6,0.01,2,double_drift,none,10
965.6324576285572,713.1962552870706,965.6324576285572,258.3,0.4305,61.4,131.2,581.6,740.2550342562747,626.8598477317195,740.2550342562747,13.107631364972086,0.021846052274953478,5.71314274283428,23.314373249135393,3.411744421846396,0.6,0.01,2,double_drift,full,10
276516199851.25366,10257834796.80267,276516241505.45105,8.0,0.013333333333333332,394.0,0.0,0.0,223468939814.65393,7301468617.055366,223468932625.63748,3.714835124201342,0.006191391873668904,14.580809305384937,0.0,0.0,0.6,0.05,2,double_drift,none,10
965.6324576285572,713.1962552870706,965.6324576285572,258.3,0.4305,61.4,131.2,581.6,740.2550342562747,626.8598477317195,740.2550342562747,13.107631364972086,0.021846052274953478,5.71314274283428,23.314373249135393,3.411744421846396,0.6,0.05,2,double_drift,full,10
4.265006214796067e+21,8.585420062480948e+19,4.265006214800029e+21,5.2,0.008666666666666666,412.3,0.0,0.0,4.782020248470489e+21,1.013747747981463e+20,4.782020248469348e+21,3.4,0.005666666666666666,12.984991336154213,0.0,0.0,0.6,0.1,2,double_drift,none,10
965.6324576285572,713.1962552870706,965.6324576285572,258.3,0.4305,61.4,131.2,581.6,740.2550342562747,626.8598477317195,740.2550342562747,13.107631364972086,0.021846052274953478,5.71314274283428,23.314373249135393,3.411744421846396,0.6,0.1,2,double_drift,full,10
5.409506618386517e+40,6.756160036272889e+38,5.409506618386517e+40,4.4,0.007333333333333332,385.7,0.0,0.0,9.745236038950045e+40,1.4431547069935036e+39,9.745236038950045e+40,2.835489375751565,0.004725815626252608,12.853404218338424,0.0,0.0,0.6,0.2,2,double_drift,none,10
965.6324576285572,713.1962552870706,965.6324576285572,258.3,0.4305,61.4,131.2,581.6,740.2550342562747,626.8598477317195,740.2550342562747,13.107631364972086,0.021846052274953478,5.71314274283428,23.314373249135393,3.411744421846396,0.6,0.2,2,double_drift,full,10
2.084685077417686e+58,2.0532992716488165e+56,2.084685077417686e+58,3.4,0.005666666666666665,346.9,0.0,0.0,4.630931430213635e+58,5.239574444540991e+56,4.630931430213635e+58,2.65329983228432,0.004422166387140533,11.835962149314266,0.0,0.0,0.6,0.3,2,double_drift,none,10
965.6324576285572,713.1962552870706,965.6324576285572,258.3,0.4305,61.4,131.2,581.6,740.2550342562747,626.8598477317195,740.2550342562747,13.107631364972086,0.021846052274953478,5.71314274283428,23.314373249135393,3.411744421846396,0.6,0.3,2,double_drift,full,10
5.441226176211645e+89,4.006255163708614e+87,5.441226176211645e+89,2.4,0.003999999999999999,310.9,0.0,0.0,1.4538756242207507e+90,1.1392969195515035e+88,1.4538756242207507e+90,1.562049935181331,0.0026034165586355513,13.837991183694257,0.0,0.0,0.6,0.5,2,double_drift,none,10
965.6324576285572,713.1962552870706,965.6324576285572,258.3,0.4305,61.4,131.2,581.6,740.2550342562747,626.8598477317195,740.2550342562747,13.107631364972086,0.021846052274953478,5.71314274283428,23.314373249135393,3.411744421846396,0.6,0.5,2,double_drift,full,10
1.5782779287455444e+117,9.44724289228694e+114,1.5782779287455444e+117,2.2,0.003666666666666666,293.4,0.0,0.0,4.515149214865349e+117,2.77295927043479e+115,4.515149214865349e+117,1.8330302779823358,0.003055050463303893,11.412274094149685,0.0,0.0,0.6,0.7,2,double_drift,none,10
965.6324576285572,713.1962552870706,965.6324576285572,258.3,0.4305,61.4,131.2,581.6,740.2550342562747,626.8598477317195,740.2550342562747,13.107631364972086,0.021846052274953478,5.71314274283428,23.314373249135393,3.411744421846396,0.6,0.7,2,double_drift,full,10
7.012818396236197e+152,3.310668562589763e+150,7.012818396236197e+152,1.6,0.002666666666666667,282.6,0.0,0.0,2.0739600028362008e+153,9.862219553149664e+150,2.0739600028362008e+153,0.9165151389911679,0.0015275252316519466,10.901376059929316,0.0,0.0,0.6,1.0,2,double_drift,none,10
965.6324576285572,713.1962552870706,965.6324576285572,258.3,0.4305,61.4,131.2,581.6,740.2550342562747,626.8598477317195,740.2550342562747,13.107631364972086,0.021846052274953478,5.71314274283428,23.314373249135393,3.411744421846396,0.6,1.0,2,double_drift,full,10
